?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-30,02\:50\:06,2000-01-30,02\:50\:06,?,644,29,?,Mozilla/4\.0 (compatible; MSIE 5\.0; Windows 98; Compaq; DigExt),1,485,NULL,NULL,main/home\.jhtml,1389,Sunday,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2000-01-30,02\:52\:04,1411.6666666666667,4235,3469,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOLDER%3C%3Efolder_id=9629&ASSORTMENT%3C%3East_id=8687&bmUID=949229501440&ls=InStyle&asstListPath=/Assortments/Main/LifeStyles/InStyle/AssortmentList,main/assortment\.jhtml,Sunday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,/Assortments/Main/LifeStyles,/Assortments/Main/LifeStyles/InStyle,/Content/templates/main,2,118.0,59.0,Internet Explorer,Internet Explorer Windows 4\.0,Internet Explorer,main/home\.jhtml,Other,Other,(\.\.\. 5]
?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-30,06\:34\:59,2000-01-30,06\:34\:59,?,647,30,?,Mozilla/4\.0 (compatible; MSIE 5\.0; Windows NT; DigExt),1,469,NULL,NULL,main/home\.jhtml,1389,Sunday,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2000-01-30,06\:37\:55,4708.666666666667,14126,5735,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ASSORTMENT%3C%3East_id=22379&bmUID=949242899431&WebLogicSession=OJRME3ydmbZ7QdwTLhMryKctaeTuGn4YUCD4GrLI491hUfzO9LcnuHqLpXuT0nTExAOg6HBHGqw3\|4179097062943356207/174787179/5/7005/7005/7002/7002/-1,main/leg_news_legkicks\.jhtml,Sunday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,/Assortments/Main/UniqueBoutiques,NULL,/Content/templates/main,6,176.0,88.0,Internet Explorer,Internet Explorer Windows 4\.0,Internet Explorer,main/home\.jhtml,Other,Other,(5 \.\.\. 9]
?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-30,10\:10\:53,2000-01-30,10\:10\:53,?,653,32,?,Mozilla/4\.0 (compatible; MSIE 5\.0; Windows 98; Compaq; DigExt),1,797,NULL,NULL,main/home\.jhtml,1389,Sunday,10,18,0,0,0,0,0,3,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,0,12,3,0,0,0,0,2000-01-30,10\:18\:11,2952.1666666666665,53139,250,3.0,9,?,2.5,5.0,?,?,?,?,2.0,4.0,?,50.0,150,?,1.0,5,?,?,?,?,3.8,19.0,?,9.0,18.0,?,5.5,11.0,?,3.0,9,?,13,5,0,0,0,1,3,0,2,2,3,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,0,0,3,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,FOLDER%3C%3Efolder_id=20017&PRODUCT%3C%3Eprd_id=18715&ASSORTMENT%3C%3East_id=8687&bmUID=949256284252&asstListPath=/Assortments/Main/Brands/Legwear/Oroblu/AssortmentList,main/assortment\.jhtml,Sunday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,/Assortments/Main/Brands,/Assortments/Main/Brands/Legwear,/Content/templates/main,10,438.0,25.764705882352942,Internet Explorer,Internet Explorer Windows 4\.0,Internet Explorer,main/home\.jhtml,Other,Other,(9 \.\.\. 12]
?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-30,10\:10\:53,2000-01-30,11\:01\:09,?,653,33,?,Mozilla/4\.0 (compatible; MSIE 5\.0; Windows 98; Compaq; DigExt),2,750,NULL,NULL,main/home\.jhtml,1389,Sunday,11,61,3,1,2,0,0,2,0,0,0,0,10,2,2,0,0,0,0,0,2,0,0,True,0,0,0,2,0,0,0,0,1,9,37,2,8,0,0,0,2000-01-30,11\:38\:56,2801.1967213114754,170873,1469,5.0,30,3,0.75,0.75,?,120.0,600.0,?,0.4642857142857143,3.25,?,35.333333333333336,106,50,1.0,11,1,9.5,66.5,?,8.0,48.0,5.0,2.3714285714285714,16.6,?,5.142857142857143,36.0,?,4.222222222222222,38,3,49,12,0,0,0,4,10,2,1,4,20,1,3,4,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,7,3,4,6,0,0,1,3,4,0,2,2,0,0,0,0,2,0,0,0,0,0,0,4,0,8,2,0,PRODUCT%3C%3Eprd_id=12703&FOLDER%3C%3Efolder_id=9771&ASSORTMENT%3C%3East_id=8687&bmUID=949261068893,products/productDetailLegwear\.jhtml,Sunday,GIV,NULL,NULL,Replenishable,NULL,NULL,Basic,False,NULL,NULL,NULL,NULL,NULL,Passion Privee,Women,NULL,NULL,/Products/Legwear,/Products/Legwear/Givenchy,NULL,NULL,/Content/templates/products,11,2267.0,37.78333333333333,Internet Explorer,Internet Explorer Windows 4\.0,Internet Explorer,main/home\.jhtml,products/productDetailLegwear\.jhtml,Other,(9 \.\.\. 12]
?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-30,11\:17\:24,2000-01-30,11\:17\:24,?,656,34,?,Mozilla/4\.0 (compatible; MSIE 5\.0; AOL 5\.0; Windows 95; CNETHomeBuild051099),1,797,NULL,NULL,main/home\.jhtml,1389,Sunday,11,38,1,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,12,7,12,0,0,0,0,2000-01-30,11\:43\:03,3762.7105263157896,142983,234,3.5,21,?,0.7083333333333334,4.25,?,?,?,?,0.6785714285714286,4.75,?,36.0,36,?,1.1428571428571428,8,?,9.25,64.75,?,5.833333333333333,35.0,?,2.857142857142857,20.0,?,6.464285714285714,45.25,?,3.0,15,?,23,7,8,0,0,1,7,5,4,2,0,8,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,5,2,0,0,6,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,7,0,0,PRODUCT%3C%3Eprd_id=12883&FOLDER%3C%3Efolder_id=20137&ASSORTMENT%3C%3East_id=8687&bmUID=949261368275,articles/dpt_about\.jhtml,Sunday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,/Assortments/Main/Brands,/Assortments/Main/Brands/Legwear,/Content/templates/articles,11,1539.0,41.5945945945946,AOL,AOL Windows 4\.0,AOL,main/home\.jhtml,Other,Other,(9 \.\.\. 12]
?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-30,10\:10\:53,2000-01-30,12\:08\:46,?,653,35,?,Mozilla/4\.0 (compatible; MSIE 5\.0; Windows 98; Compaq; DigExt),3,750,PRODUCT%3C%3Eprd_id=18751&FOLDER%3C%3Efolder_id=8843&ASSORTMENT%3C%3East_id=8687&bmUID=949262263034,http\://beta\.gazelle\.com/articles/dpt_about\.jhtml?PRODUCT%3C%3Eprd_id=18751&FOLDER%3C%3Efolder_id=8843&ASSORTMENT%3C%3East_id=8687&bmUID=949262221815,articles/dpt_about_MgmtTeam\.jhtml,12225,Sunday,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2000-01-30,12\:09\:33,3428.0,17140,5484,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRODUCT%3C%3Eprd_id=18751&FOLDER%3C%3Efolder_id=8843&ASSORTMENT%3C%3East_id=8687&bmUID=949262969346,articles/dpt_about_HealthWellness\.jhtml,Sunday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,/Assortments/Main/Brands,/Assortments/Main/Brands/LegCare,/Content/templates/articles,12,47.0,11.75,Internet Explorer,Internet Explorer Windows 4\.0,Internet Explorer,Other,Other,Other,(9 \.\.\. 12]
?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-28,07\:22\:08,2000-01-30,12\:14\:35,?,68,36,?,Mozilla/4\.0 (compatible; MSIE 5\.0; Windows 98; DigExt),4,734,NULL,NULL,main/home\.jhtml,1389,Sunday,12,28,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,0,5,11,0,0,0,0,2000-01-30,12\:59\:52,2853.6785714285716,79903,469,3.0,9,?,0.75,1.5,?,?,?,?,0.5,2.0,?,?,?,?,1.0,4,?,9.375,37.5,?,5.0,10.0,?,2.95,11.8,?,7.0,28.0,?,3.0,6,?,16,4,8,0,0,4,4,0,5,0,2,2,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,PRODUCT%3C%3Eprd_id=12539&FOLDER%3C%3Efolder_id=20117&ASSORTMENT%3C%3East_id=22379&bmUID=949265989674,main/home\.jhtml,Sunday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,/Assortments/Main/Brands,/Assortments/Main/Brands/Legwear,/Content/templates/main,12,2717.0,100.62962962962963,Internet Explorer,Internet Explorer Windows 4\.0,Internet Explorer,main/home\.jhtml,main/home\.jhtml,Other,(9 \.\.\. 12]
?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-30,11\:17\:24,2000-01-30,12\:17\:51,?,656,37,?,Mozilla/4\.0 (compatible; MSIE 5\.0; AOL 5\.0; Windows 95; CNETHomeBuild051099),2,516,ASSORTMENT%3C%3East_id=22379&bmUID=949259845150&WebLogicSession=OJSORN7AS77wEOBt7EIgAfaLTvlIIuLErawPsY2clWUx7rPtpKtW5bPQGeZhWvQVQpqnI3HL4kc3\|4179097062943356207/174787179/5/7005/7005/7002/7002/-1,http\://beta\.gazelle\.com/main/home\.jhtml,main/leg_news_legkicks\.jhtml,27055,Sunday,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,2000-01-30,12\:20\:27,651.8571428571429,4563,2125,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FOLDER%3C%3Efolder_id=8703&ASSORTMENT%3C%3East_id=8683&bmUID=949263610400,main/departments\.jhtml,Sunday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,/Assortments/Main/Departments,/Assortments/Main/Departments/A1_Hosiery,/Content/templates/main,12,156.0,26.0,AOL,AOL Windows 4\.0,AOL,Other,main/departments\.jhtml,Other,(9 \.\.\. 12]
?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-30,12\:24\:11,2000-01-30,12\:24\:11,?,659,38,?,Mozilla/4\.0 (compatible; MSIE 5\.0; Windows 95),1,781,NULL,NULL,main/home\.jhtml,1389,Sunday,12,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,2000-01-30,12\:29\:03,8064.428571428572,56451,4922,?,?,?,?,?,?,?,?,?,0.25,0.25,?,?,?,?,1.0,1,?,9.5,9.5,?,?,?,?,3.1,3.1,?,7.0,7.0,?,?,?,?,6,1,0,0,0,1,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,FOLDER%3C%3Efolder_id=8707&ASSORTMENT%3C%3East_id=8683&bmUID=949264004260,main/departments\.jhtml,Sunday,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,/Assortments/Main/Departments,/Assortments/Main/Departments/A2_Socks,/Content/templates/main,12,292.0,48.666666666666664,Internet Explorer,Internet Explorer Windows 4\.0,Internet Explorer,main/home\.jhtml,main/departments\.jhtml,Other,(9 \.\.\. 12]
?,?,?,?,NULL,?,?,?,?,?,?,NULL,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,?,?,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,NULL,NULL,NULL,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,?,NULL,?,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?,?,?,?,?,?,?,?,NULL,?,NULL,?,NULL,?,?,?,NULL,NULL,NULL,NULL,2000-01-28,07\:54\:54,2000-01-30,12\:25\:00,?,83,39,?,Mozilla/4\.0 (compatible; MSIE 5\.0; Windows NT; DigExt),10,765,NULL,NULL,main/home\.jhtml,1389,Sunday,12,36,1,0,0,0,0,0,3,0,1,0,9,3,0,2,0,1,0,0,0,0,0,False,0,0,0,0,0,0,0,0,1,2,31,0,1,0,0,0,2000-01-30,13\:11\:50,2968.6944444444443,106873,453,3.7777777777777777,34,6,5.75,28.75,?,150.0,150.0,?,1.3958333333333333,16.75,0.5,10.5,42,12,1.1666666666666667,14,2,7.166666666666667,64.5,3.5,7.6,76.0,7.0,4.874999999999999,58.499999999999986,0.9,8.395833333333334,100.75,9.0,4.125,33,6,23,12,1,0,0,3,9,1,0,3,10,0,1,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,7,1,2,0,2,0,0,0,0,1,0,0,0,0,0,4,2,8,1,4,5,1,0,3,5,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,9,0,0,PRODUCT%3C%3Eprd_id=12471&FOLDER%3C%3Efolder_id=19815&ASSORTMENT%3C%3East_id=8687&bmUID=949266708760,products/productDetailLegwear\.jhtml,Sunday,EVP,NULL,NULL,Replenishable,NULL,NULL,Basic,True,NULL,SF,NULL,Nylon,NULL,The New Classics,Women,NULL,NULL,/Products/Legwear,/Products/Legwear/EvanPicone,/Assortments/Main/Brands,/Assortments/Main/Brands/Legwear,/Content/templates/products,13,2810.0,80.28571428571429,Internet Explorer,Internet Explorer Windows 4\.0,Internet Explorer,main/home\.jhtml,products/productDetailLegwear\.jhtml,Other,(9 \.\.\. 12]
